amount_due,payment_terms_days,paperless_bill,country_code,previous_invoice_count,previous_late_payments,previous_disputed_count,previous_total_amount,previous_average_invoice_amount,previous_average_days_late,previous_max_days_late,previous_on_time_payment_rate,previous_dispute_rate,previous_crm_negative_signal_score,relationship_age_days,risk_label
92.1,30,0,818,12,4,5,933.7399999999999,77.81166666666665,3.75,24.0,0.6666666666666667,0.4166666666666667,0.75,404,low
53.51,30,0,818,13,4,5,1025.84,78.91076923076922,3.4615384615384617,24.0,0.6923076923076923,0.38461538461538464,0.6923076923076923,407,low
86.69,30,0,818,14,4,5,1079.35,77.09642857142856,3.2142857142857144,24.0,0.7142857142857143,0.35714285714285715,0.6428571428571429,431,low
62.67,30,0,818,15,4,5,1166.04,77.736,3.0,24.0,0.7333333333333334,0.3333333333333333,0.6,435,medium
83.02,30,0,818,16,5,6,1228.71,76.794375,3.0625,24.0,0.6875,0.375,0.6875,440,low
69.82,30,0,818,17,5,6,1311.73,77.16058823529411,2.8823529411764706,24.0,0.7058823529411764,0.35294117647058826,0.6470588235294118,497,low
63.58,30,0,818,18,5,6,1381.55,76.75277777777778,2.7222222222222223,24.0,0.7222222222222222,0.3333333333333333,0.6111111111111112,515,low
65.36,30,0,818,19,5,6,1445.13,76.05947368421053,2.5789473684210527,24.0,0.736842105263158,0.3157894736842105,0.5789473684210527,618,medium
87.67,30,0,818,20,6,7,1510.49,75.5245,2.75,24.0,0.7,0.35,0.65,664,medium
30.53,30,0,406,1,0,0,72.49,72.49,0.0,0.0,1.0,0.0,0.0,106,medium
83.68,30,0,406,2,1,1,103.01999999999998,51.50999999999999,6.5,13.0,0.5,0.5,1.0,131,medium
38.73,30,0,406,3,2,2,186.70000000000002,62.23333333333334,6.666666666666667,13.0,0.33333333333333337,0.6666666666666666,1.0,135,medium
71.83,30,0,406,4,3,3,225.43,56.3575,6.75,13.0,0.25,0.75,1.0,192,medium
69.65,30,0,406,5,4,4,297.26,59.452,6.2,13.0,0.19999999999999996,0.8,1.0,195,medium
63.12,30,0,406,6,5,5,366.90999999999997,61.151666666666664,6.833333333333333,13.0,0.16666666666666663,0.8333333333333334,1.0,214,low
46.35,30,0,406,7,5,5,430.03,61.43285714285714,5.857142857142857,13.0,0.2857142857142857,0.7142857142857143,1.0,233,low
42.87,30,0,406,8,5,6,476.38,59.5475,5.125,13.0,0.375,0.75,1.0,273,low
61.6,30,0,406,9,5,6,519.25,57.69444444444444,4.555555555555555,13.0,0.4444444444444444,0.6666666666666666,1.0,274,low
51.2,30,0,406,10,5,7,580.8499999999999,58.084999999999994,4.1,13.0,0.5,0.7,1.0,353,low
60.35,30,0,406,11,5,7,632.05,57.459090909090904,3.727272727272727,13.0,0.5454545454545454,0.6363636363636364,1.0,356,medium
85.5,30,0,406,12,6,8,692.4,57.699999999999996,3.9166666666666665,13.0,0.5,0.6666666666666666,1.0,374,low
62.78,30,0,406,13,6,8,777.9000000000001,59.838461538461544,3.6153846153846154,13.0,0.5384615384615384,0.6153846153846154,1.0,375,medium
55.0,30,0,406,14,7,9,840.6800000000001,60.048571428571435,4.071428571428571,13.0,0.5,0.6428571428571429,1.0,376,low
62.41,30,0,406,15,7,9,895.6800000000001,59.712,3.8,13.0,0.5333333333333333,0.6,1.0,384,high
88.67,30,0,406,16,8,10,958.09,59.880625,4.625,17.0,0.5,0.625,1.0,400,low
53.38,30,0,406,17,8,11,1046.76,61.57411764705882,4.352941176470588,17.0,0.5294117647058824,0.6470588235294118,1.0,404,medium
37.02,30,0,406,18,9,12,1100.14,61.1188888888889,4.833333333333333,17.0,0.5,0.6666666666666666,1.0,413,low
50.37,30,0,406,19,9,13,1137.16,59.85052631578948,4.578947368421052,17.0,0.5263157894736843,0.6842105263157895,1.0,452,low
73.57,30,0,406,20,9,13,1187.53,59.3765,4.35,17.0,0.55,0.65,1.0,467,low
85.99,30,0,406,21,9,13,1261.1,60.05238095238095,4.142857142857143,17.0,0.5714285714285714,0.6190476190476191,1.0,467,low
51.53,30,0,406,22,9,13,1347.09,61.23136363636363,3.9545454545454546,17.0,0.5909090909090908,0.5909090909090909,1.0,482,low
71.65,30,0,406,23,9,13,1398.62,60.8095652173913,3.782608695652174,17.0,0.6086956521739131,0.5652173913043478,0.9565217391304348,487,low
50.89,30,0,406,24,9,13,1470.27,61.26125,3.625,17.0,0.625,0.5416666666666666,0.9166666666666666,491,low
65.16,30,0,406,25,9,13,1521.1599999999999,60.846399999999996,3.48,17.0,0.64,0.52,0.88,501,low
88.19,30,0,406,26,9,13,1586.32,61.01230769230769,3.3461538461538463,17.0,0.6538461538461539,0.5,0.8461538461538461,506,low
76.26,30,0,406,27,9,13,1674.51,62.01888888888889,3.2222222222222223,17.0,0.6666666666666667,0.48148148148148145,0.8148148148148148,542,low
74.05,30,0,406,28,9,14,1750.77,62.527499999999996,3.107142857142857,17.0,0.6785714285714286,0.5,0.8214285714285714,571,low
67.76,30,0,406,29,9,14,1824.82,62.924827586206895,3.0,17.0,0.6896551724137931,0.4827586206896552,0.7931034482758621,609,low
59.21,30,0,406,30,9,15,1892.58,63.086,2.9,17.0,0.7,0.5,0.8,626,low
73.6,30,0,406,31,9,15,1951.79,62.960967741935484,2.806451612903226,17.0,0.7096774193548387,0.4838709677419355,0.7741935483870968,678,medium
70.45,30,0,406,32,10,16,2025.39,63.2934375,2.96875,17.0,0.6875,0.5,0.8125,679,medium
83.33,30,0,897,1,1,0,49.83,49.83,7.0,7.0,0.0,0.0,1.0,20,medium
29.34,30,0,897,2,2,0,133.16,66.58,9.0,11.0,0.0,0.0,1.0,51,medium
64.1,30,0,897,3,3,0,162.5,54.166666666666664,10.0,12.0,0.0,0.0,1.0,53,medium
71.72,30,0,897,4,4,0,226.6,56.65,8.75,12.0,0.0,0.0,1.0,70,medium
52.8,30,0,897,5,5,0,298.32,59.664,8.4,12.0,0.0,0.0,1.0,86,medium
71.26,30,0,897,6,6,0,351.12,58.52,8.0,12.0,0.0,0.0,1.0,108,high
71.04,30,0,897,7,7,0,422.38,60.339999999999996,10.0,22.0,0.0,0.0,1.0,117,high
51.35,30,0,897,8,8,0,493.41999999999996,61.677499999999995,11.375,22.0,0.0,0.0,1.0,138,medium
59.4,30,0,897,9,9,0,544.77,60.53,11.444444444444445,22.0,0.0,0.0,1.0,203,medium
46.39,30,0,897,10,10,0,604.17,60.416999999999994,10.8,22.0,0.0,0.0,1.0,208,medium
102.79,30,0,897,11,11,0,650.5600000000001,59.14181818181819,10.272727272727273,22.0,0.0,0.0,1.0,224,medium
50.27,30,0,897,12,12,0,753.35,62.77916666666667,10.583333333333334,22.0,0.0,0.0,1.0,282,medium
57.78,30,0,897,13,13,0,803.62,61.816923076923075,10.153846153846153,22.0,0.0,0.0,1.0,310,medium
53.45,30,0,897,14,14,0,861.4,61.528571428571425,9.928571428571429,22.0,0.0,0.0,1.0,394,medium
61.04,30,0,897,15,15,0,914.85,60.99,9.466666666666667,22.0,0.0,0.0,1.0,397,medium
92.5,30,0,897,16,16,0,975.8900000000001,60.993125000000006,9.3125,22.0,0.0,0.0,1.0,417,medium
57.97,30,0,897,17,17,0,1068.39,62.8464705882353,9.117647058823529,22.0,0.0,0.0,1.0,422,high
84.6,30,0,897,18,18,1,1126.3600000000001,62.57555555555556,10.11111111111111,27.0,0.0,0.05555555555555555,1.0,436,medium
74.89,30,0,897,19,19,1,1210.9599999999998,63.73473684210526,9.947368421052632,27.0,0.0,0.05263157894736842,1.0,445,low
62.35,30,0,897,20,19,1,1285.8500000000001,64.2925,9.45,27.0,0.050000000000000044,0.05,1.0,488,medium
64.18,30,0,897,21,20,1,1348.2,64.2,9.380952380952381,27.0,0.04761904761904767,0.047619047619047616,1.0,544,medium
62.83,30,0,897,22,21,1,1412.38,64.19909090909091,9.0,27.0,0.045454545454545414,0.045454545454545456,1.0,560,low
74.69,30,0,897,23,21,1,1475.21,64.13956521739131,8.608695652173912,27.0,0.08695652173913049,0.043478260869565216,0.9565217391304348,562,low
36.26,30,0,897,24,21,1,1549.9,64.57916666666667,8.25,27.0,0.125,0.041666666666666664,0.9166666666666666,568,medium
36.97,30,0,897,25,22,1,1586.16,63.446400000000004,8.2,27.0,0.12,0.04,0.92,596,low
40.94,30,0,897,26,22,1,1623.1299999999999,62.428076923076915,7.884615384615385,27.0,0.15384615384615385,0.038461538461538464,0.8846153846153846,601,low
43.31,30,0,897,27,22,1,1664.0700000000002,61.632222222222225,7.592592592592593,27.0,0.18518518518518523,0.037037037037037035,0.8518518518518519,634,medium
57.16,30,0,897,28,23,1,1707.3799999999999,60.97785714285714,7.607142857142857,27.0,0.1785714285714286,0.03571428571428571,0.8571428571428571,640,medium
54.43,30,0,897,29,24,1,1764.54,60.84620689655172,7.551724137931035,27.0,0.1724137931034483,0.034482758620689655,0.8620689655172413,652,medium
56.21,30,0,897,30,25,1,1818.97,60.632333333333335,7.533333333333333,27.0,0.16666666666666663,0.03333333333333333,0.8666666666666667,671,medium
78.37,30,0,391,1,0,0,78.05000000000001,78.05000000000001,0.0,0.0,1.0,0.0,0.0,10,low
71.46,30,0,391,2,0,0,156.42000000000002,78.21000000000001,0.0,0.0,1.0,0.0,0.0,31,low
100.7,30,0,391,3,0,0,227.88,75.96,0.0,0.0,1.0,0.0,0.0,86,low
69.97,30,0,391,4,0,0,328.58000000000004,82.14500000000001,0.0,0.0,1.0,0.0,0.0,87,low
83.49,30,0,391,5,0,0,398.54999999999995,79.71,0.0,0.0,1.0,0.0,0.0,93,low
95.99,30,0,391,6,0,0,482.03999999999996,80.33999999999999,0.0,0.0,1.0,0.0,0.0,143,low
54.33,30,0,391,7,0,0,578.03,82.57571428571428,0.0,0.0,1.0,0.0,0.0,182,low
70.13,30,0,391,8,0,0,632.36,79.045,0.0,0.0,1.0,0.0,0.0,195,low
85.33,30,0,391,9,0,0,702.4899999999999,78.05444444444443,0.0,0.0,1.0,0.0,0.0,199,low
64.95,30,0,391,10,0,0,787.8199999999999,78.782,0.0,0.0,1.0,0.0,0.0,241,low
74.18,30,0,391,11,0,0,852.77,77.52454545454545,0.0,0.0,1.0,0.0,0.0,249,low
66.12,30,0,391,12,0,0,926.9499999999999,77.24583333333332,0.0,0.0,1.0,0.0,0.0,281,low
46.32,30,0,391,13,0,0,993.07,76.39,0.0,0.0,1.0,0.0,0.0,372,low
77.35,30,0,391,14,0,0,1039.39,74.24214285714287,0.0,0.0,1.0,0.0,0.0,393,low
60.75,30,0,391,15,0,0,1116.74,74.44933333333333,0.0,0.0,1.0,0.0,0.0,394,low
61.96,30,0,391,16,0,0,1177.49,73.593125,0.0,0.0,1.0,0.0,0.0,412,low
73.49,30,0,391,17,0,0,1239.45,72.90882352941176,0.0,0.0,1.0,0.0,0.0,450,low
71.96,30,0,391,18,0,0,1312.9399999999998,72.9411111111111,0.0,0.0,1.0,0.0,0.0,553,low
70.91,30,0,391,19,0,0,1384.8999999999999,72.88947368421051,0.0,0.0,1.0,0.0,0.0,594,low
98.83,30,0,391,20,0,0,1455.81,72.7905,0.0,0.0,1.0,0.0,0.0,600,low
89.37,30,0,391,21,0,0,1554.6399999999999,74.03047619047618,0.0,0.0,1.0,0.0,0.0,624,low
78.8,30,0,391,22,0,0,1644.01,74.72772727272728,0.0,0.0,1.0,0.0,0.0,624,low
66.82,30,0,391,23,0,0,1722.81,74.90478260869565,0.0,0.0,1.0,0.0,0.0,633,low
7.45,30,0,818,1,1,1,15.990000000000002,15.990000000000002,13.0,13.0,0.0,1.0,1.0,7,medium
10.47,30,0,818,2,2,1,23.439999999999998,11.719999999999999,11.5,13.0,0.0,0.5,1.0,86,low
59.56,30,0,818,3,2,1,33.91,11.303333333333333,7.666666666666667,13.0,0.33333333333333337,0.3333333333333333,1.0,98,high
42.76,30,0,818,4,3,2,93.47,23.3675,11.75,24.0,0.25,0.5,1.0,148,medium
40.07,30,0,818,5,4,3,136.23000000000002,27.246000000000002,11.4,24.0,0.19999999999999996,0.6,1.0,149,medium
34.27,30,0,818,6,5,3,176.29999999999998,29.38333333333333,10.166666666666666,24.0,0.16666666666666663,0.5,1.0,150,low
34.41,30,0,818,7,5,3,210.57,30.08142857142857,8.714285714285714,24.0,0.2857142857142857,0.42857142857142855,1.0,150,medium
40.38,30,0,818,8,6,3,244.98000000000002,30.622500000000002,8.25,24.0,0.25,0.375,1.0,166,medium
10.73,30,0,818,9,7,3,285.35999999999996,31.706666666666663,7.555555555555555,24.0,0.2222222222222222,0.3333333333333333,1.0,166,low
7.74,30,0,818,10,7,3,296.09,29.608999999999998,6.8,24.0,0.30000000000000004,0.3,1.0,184,medium
57.63,30,0,818,11,8,3,303.83,27.62090909090909,6.363636363636363,24.0,0.2727272727272727,0.2727272727272727,1.0,196,high
38.37,30,0,818,12,9,4,361.46,30.121666666666666,7.666666666666667,24.0,0.25,0.3333333333333333,1.0,239,medium
42.0,30,0,818,13,10,4,399.83,30.756153846153843,7.230769230769231,24.0,0.23076923076923073,0.3076923076923077,1.0,272,low
10.94,30,0,818,14,10,4,441.83,31.559285714285714,6.714285714285714,24.0,0.2857142857142857,0.2857142857142857,1.0,331,low
30.8,30,0,818,15,10,4,452.77,30.184666666666665,6.266666666666667,24.0,0.33333333333333337,0.26666666666666666,0.9333333333333333,333,medium
36.96,30,0,818,16,11,4,483.57,30.223125,6.4375,24.0,0.3125,0.25,0.9375,375,low
37.17,30,0,818,17,11,4,520.5300000000001,30.619411764705887,6.0588235294117645,24.0,0.3529411764705882,0.23529411764705882,0.8823529411764706,397,medium
26.37,30,0,818,18,12,5,557.7,30.983333333333334,6.444444444444445,24.0,0.33333333333333337,0.2777777777777778,0.9444444444444444,405,low
24.19,30,0,818,19,12,5,584.0699999999999,30.74052631578947,6.105263157894737,24.0,0.368421052631579,0.2631578947368421,0.8947368421052632,444,medium
64.19,30,0,818,20,13,6,608.26,30.413,6.0,24.0,0.35,0.3,0.95,468,low
37.38,30,0,818,21,13,6,672.45,32.02142857142857,5.714285714285714,24.0,0.38095238095238093,0.2857142857142857,0.9047619047619048,469,medium
31.84,30,0,818,22,14,7,709.8299999999999,32.26499999999999,5.681818181818182,24.0,0.36363636363636365,0.3181818181818182,0.9545454545454546,496,low
51.66,30,0,818,23,14,7,741.6700000000001,32.246521739130436,5.434782608695652,24.0,0.3913043478260869,0.30434782608695654,0.9130434782608695,507,medium
27.84,30,0,818,24,15,8,793.3299999999999,33.055416666666666,5.416666666666667,24.0,0.375,0.3333333333333333,0.9583333333333334,509,medium
53.19,30,0,818,25,16,9,821.1700000000001,32.8468,5.6,24.0,0.36,0.36,1.0,525,low
13.15,30,0,818,26,16,9,874.36,33.62923076923077,5.384615384615385,24.0,0.3846153846153846,0.34615384615384615,0.9615384615384616,549,low
26.25,30,0,818,27,16,9,887.51,32.87074074074074,5.185185185185185,24.0,0.40740740740740744,0.3333333333333333,0.9259259259259259,556,medium
36.21,30,0,818,28,17,10,913.76,32.63428571428572,5.178571428571429,24.0,0.3928571428571429,0.35714285714285715,0.9642857142857143,561,medium
16.58,30,0,818,29,18,11,949.9699999999999,32.75758620689655,5.413793103448276,24.0,0.3793103448275862,0.3793103448275862,1.0,625,low
31.45,30,0,818,30,18,11,966.55,32.218333333333334,5.233333333333333,24.0,0.4,0.36666666666666664,0.9666666666666667,632,medium
55.55,30,0,818,31,19,12,998.0,32.193548387096776,5.354838709677419,24.0,0.3870967741935484,0.3870967741935484,1.0,645,medium
44.09,30,0,818,32,20,13,1053.5500000000002,32.923437500000006,5.34375,24.0,0.375,0.40625,1.0,657,medium
52.14,30,0,818,33,21,13,1097.6399999999999,33.26181818181818,5.212121212121212,24.0,0.36363636363636365,0.3939393939393939,1.0,670,low
49.51,30,0,818,34,21,13,1149.78,33.81705882352941,5.0588235294117645,24.0,0.38235294117647056,0.38235294117647056,1.0,699,medium
38.97,30,0,897,1,0,1,7.549999999999997,7.549999999999997,0.0,0.0,1.0,1.0,1.0,23,low
26.16,30,0,897,2,0,1,46.519999999999996,23.259999999999998,0.0,0.0,1.0,0.5,0.5,52,low
38.85,30,0,897,3,0,2,72.68,24.22666666666667,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,81,low
24.59,30,0,897,4,0,2,111.53,27.8825,0.0,0.0,1.0,0.5,0.5,127,low
25.41,30,0,897,5,0,2,136.12,27.224,0.0,0.0,1.0,0.4,0.4,160,low
16.31,30,0,897,6,0,2,161.53,26.921666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,171,low
13.36,30,0,897,7,0,2,177.83999999999997,25.405714285714282,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,183,low
15.18,30,0,897,8,0,2,191.2,23.9,0.0,0.0,1.0,0.25,0.25,206,low
13.06,30,0,897,9,0,2,206.38,22.93111111111111,0.0,0.0,1.0,0.2222222222222222,0.2222222222222222,237,low
29.41,30,0,897,10,0,2,219.44,21.944,0.0,0.0,1.0,0.2,0.2,297,low
35.49,30,0,897,11,0,2,248.85000000000002,22.622727272727275,0.0,0.0,1.0,0.18181818181818182,0.18181818181818182,307,low
23.5,30,0,897,12,0,2,284.34000000000003,23.695000000000004,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,312,low
14.09,30,0,897,13,0,2,307.84000000000003,23.680000000000003,0.0,0.0,1.0,0.15384615384615385,0.15384615384615385,353,low
40.52,30,0,897,14,0,2,321.93,22.995,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,381,low
13.88,30,0,897,15,0,2,362.45,24.163333333333334,0.0,0.0,1.0,0.13333333333333333,0.13333333333333333,416,low
22.01,30,0,897,16,0,2,376.33000000000004,23.520625000000003,0.0,0.0,1.0,0.125,0.125,446,low
34.12,30,0,897,17,0,2,398.34,23.43176470588235,0.0,0.0,1.0,0.11764705882352941,0.11764705882352941,452,low
23.32,30,0,897,18,0,3,432.46,24.025555555555556,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,464,low
51.6,30,0,897,19,0,3,455.78,23.988421052631576,0.0,0.0,1.0,0.15789473684210525,0.15789473684210525,486,low
7.47,30,0,897,20,0,3,507.38,25.369,0.0,0.0,1.0,0.15,0.15,487,low
14.0,30,0,897,21,0,3,514.85,24.51666666666667,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,544,low
37.13,30,0,897,22,0,3,528.85,24.038636363636364,0.0,0.0,1.0,0.13636363636363635,0.13636363636363635,564,medium
19.82,30,0,897,23,1,4,565.9799999999999,24.607826086956518,0.043478260869565216,1.0,0.9565217391304348,0.17391304347826086,0.21739130434782608,602,low
7.39,30,0,897,24,1,4,585.8000000000001,24.408333333333335,0.041666666666666664,1.0,0.9583333333333334,0.16666666666666666,0.20833333333333334,633,low
20.22,30,0,897,25,1,4,593.1899999999999,23.7276,0.04,1.0,0.96,0.16,0.2,633,low
9.53,30,0,897,26,1,4,613.4100000000001,23.59269230769231,0.038461538461538464,1.0,0.9615384615384616,0.15384615384615385,0.19230769230769232,641,low
12.62,30,0,897,27,1,4,622.9399999999999,23.07185185185185,0.037037037037037035,1.0,0.962962962962963,0.14814814814814814,0.18518518518518517,643,low
32.95,30,0,897,28,1,4,635.56,22.698571428571427,0.03571428571428571,1.0,0.9642857142857143,0.14285714285714285,0.17857142857142858,657,low
22.35,30,0,897,29,1,4,668.51,23.05206896551724,0.034482758620689655,1.0,0.9655172413793104,0.13793103448275862,0.1724137931034483,674,low
67.41,30,0,406,1,1,0,57.55,57.55,1.0,1.0,0.0,0.0,1.0,70,low
77.9,30,0,406,2,1,0,124.96000000000001,62.480000000000004,0.5,1.0,0.5,0.0,0.5,90,low
59.74,30,0,406,3,1,0,202.86,67.62,0.3333333333333333,1.0,0.6666666666666667,0.0,0.3333333333333333,91,low
103.67,30,0,406,4,1,0,262.59999999999997,65.64999999999999,0.25,1.0,0.75,0.0,0.25,118,low
84.81,30,0,406,5,1,0,366.27000000000004,73.254,0.2,1.0,0.8,0.0,0.2,127,low
54.59,30,0,406,6,1,1,451.08000000000004,75.18,0.16666666666666666,1.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,175,low
53.18,30,0,406,7,1,1,505.67,72.23857142857143,0.14285714285714285,1.0,0.8571428571428572,0.14285714285714285,0.2857142857142857,255,low
51.96,30,0,406,8,1,1,558.85,69.85625,0.125,1.0,0.875,0.125,0.25,284,low
59.8,30,0,406,9,1,1,610.8100000000001,67.86777777777779,0.1111111111111111,1.0,0.8888888888888888,0.1111111111111111,0.2222222222222222,301,low
68.72,30,0,406,10,1,1,670.61,67.061,0.1,1.0,0.9,0.1,0.2,328,low
42.45,30,0,406,11,1,1,739.3299999999999,67.21181818181817,0.09090909090909091,1.0,0.9090909090909091,0.09090909090909091,0.18181818181818182,337,low
83.93,30,0,406,12,1,1,781.78,65.14833333333333,0.08333333333333333,1.0,0.9166666666666666,0.08333333333333333,0.16666666666666666,349,low
84.87,30,0,406,13,1,1,865.71,66.59307692307692,0.07692307692307693,1.0,0.9230769230769231,0.07692307692307693,0.15384615384615385,369,low
61.74,30,0,406,14,1,1,950.58,67.89857142857143,0.07142857142857142,1.0,0.9285714285714286,0.07142857142857142,0.14285714285714285,377,medium
70.99,30,0,406,15,2,2,1012.3199999999999,67.488,0.4666666666666667,6.0,0.8666666666666667,0.13333333333333333,0.26666666666666666,431,medium
90.34,30,0,406,16,3,2,1083.3100000000002,67.70687500000001,0.625,6.0,0.8125,0.125,0.3125,444,high
69.88,30,0,406,17,4,3,1173.65,69.03823529411765,1.5294117647058822,16.0,0.7647058823529411,0.17647058823529413,0.4117647058823529,487,low
97.63,30,0,406,18,4,3,1243.5300000000002,69.08500000000001,1.4444444444444444,16.0,0.7777777777777778,0.16666666666666666,0.3888888888888889,492,low
39.6,30,0,406,19,4,3,1341.16,70.58736842105263,1.368421052631579,16.0,0.7894736842105263,0.15789473684210525,0.3684210526315789,494,low
87.79,30,0,406,20,4,3,1380.76,69.038,1.3,16.0,0.8,0.15,0.35,511,medium
93.56,30,0,406,21,5,4,1468.5500000000002,69.93095238095239,1.6666666666666667,16.0,0.7619047619047619,0.19047619047619047,0.42857142857142855,517,low
62.94,30,0,406,22,5,4,1562.11,71.005,1.5909090909090908,16.0,0.7727272727272727,0.18181818181818182,0.4090909090909091,524,low
43.74,30,0,406,23,5,4,1625.05,70.65434782608695,1.5217391304347827,16.0,0.782608695652174,0.17391304347826086,0.391304347826087,525,low
78.79,30,0,406,24,5,4,1668.79,69.53291666666667,1.4583333333333333,16.0,0.7916666666666666,0.16666666666666666,0.375,581,low
69.29,30,0,406,25,5,4,1747.5800000000002,69.90320000000001,1.4,16.0,0.8,0.16,0.36,608,low
66.75,30,0,406,26,5,4,1816.8700000000001,69.87961538461539,1.3461538461538463,16.0,0.8076923076923077,0.15384615384615385,0.34615384615384615,608,low
69.55,30,0,391,1,0,0,69.99,69.99,0.0,0.0,1.0,0.0,0.0,14,low
68.48,30,0,391,2,0,0,139.53999999999996,69.76999999999998,0.0,0.0,1.0,0.0,0.0,17,medium
59.85,30,0,391,3,1,0,208.02,69.34,0.3333333333333333,1.0,0.6666666666666667,0.0,0.3333333333333333,144,low
67.07,30,0,391,4,1,0,267.87,66.9675,0.25,1.0,0.75,0.0,0.25,155,low
72.69,30,0,391,5,1,0,334.94,66.988,0.2,1.0,0.8,0.0,0.2,166,low
53.64,30,0,391,6,1,0,407.63,67.93833333333333,0.16666666666666666,1.0,0.8333333333333334,0.0,0.16666666666666666,239,low
69.46,30,0,391,7,1,0,461.27000000000004,65.89571428571429,0.14285714285714285,1.0,0.8571428571428572,0.0,0.14285714285714285,252,medium
59.56,30,0,391,8,2,0,530.73,66.34125,1.125,8.0,0.75,0.0,0.25,252,low
58.76,30,0,391,9,2,0,590.29,65.58777777777777,1.0,8.0,0.7777777777777778,0.0,0.2222222222222222,273,low
89.68,30,0,391,10,2,0,649.05,64.905,0.9,8.0,0.8,0.0,0.2,310,medium
65.19,30,0,391,11,3,0,738.73,67.15727272727273,1.0,8.0,0.7272727272727273,0.0,0.2727272727272727,314,low
66.08,30,0,391,12,3,0,803.92,66.99333333333333,0.9166666666666666,8.0,0.75,0.0,0.25,337,low
60.03,30,0,391,13,3,0,870.0,66.92307692307692,0.8461538461538461,8.0,0.7692307692307692,0.0,0.23076923076923078,393,low
78.25,30,0,391,14,3,0,930.03,66.43071428571429,0.7857142857142857,8.0,0.7857142857142857,0.0,0.21428571428571427,422,medium
60.64,30,0,391,15,4,0,1008.2800000000001,67.21866666666668,1.6666666666666667,14.0,0.7333333333333334,0.0,0.26666666666666666,422,medium
64.66,30,0,391,16,5,0,1068.9199999999998,66.80749999999999,1.75,14.0,0.6875,0.0,0.3125,438,low
65.83,30,0,391,17,5,0,1133.5800000000002,66.68117647058824,1.6470588235294117,14.0,0.7058823529411764,0.0,0.29411764705882354,452,high
26.13,30,0,391,18,6,0,1199.4099999999999,66.63388888888888,2.6666666666666665,20.0,0.6666666666666667,0.0,0.3333333333333333,505,medium
61.2,30,0,391,19,7,0,1225.54,64.50210526315789,2.9473684210526314,20.0,0.631578947368421,0.0,0.3684210526315789,522,low
48.93,30,0,391,20,7,0,1286.74,64.337,2.8,20.0,0.65,0.0,0.35,550,low
64.95,30,0,391,21,7,0,1335.6699999999998,63.603333333333325,2.6666666666666665,20.0,0.6666666666666667,0.0,0.3333333333333333,618,low
68.66,30,0,406,1,1,0,22.090000000000003,22.090000000000003,11.0,11.0,0.0,0.0,1.0,40,high
29.99,30,0,406,2,2,1,90.75,45.375,14.5,18.0,0.0,0.5,1.0,112,high
63.33,30,0,406,3,3,2,120.74,40.24666666666666,15.333333333333334,18.0,0.0,0.6666666666666666,1.0,117,high
55.55,30,0,406,4,4,3,184.07,46.0175,16.75,21.0,0.0,0.75,1.0,125,medium
69.95,30,0,406,5,5,3,239.62,47.924,14.6,21.0,0.0,0.6,1.0,184,high
42.62,30,0,406,6,6,4,309.57,51.595,18.333333333333332,37.0,0.0,0.6666666666666666,1.0,209,high
37.19,30,0,406,7,7,5,352.19,50.31285714285714,19.142857142857142,37.0,0.0,0.7142857142857143,1.0,244,medium
86.6,30,0,406,8,8,5,389.38,48.6725,17.625,37.0,0.0,0.625,1.0,260,medium
57.17,30,0,406,9,9,5,475.97999999999996,52.88666666666666,16.0,37.0,0.0,0.5555555555555556,1.0,270,medium
61.31,30,0,406,10,10,5,533.1500000000001,53.31500000000001,15.4,37.0,0.0,0.5,1.0,274,medium
11.13,30,0,406,11,11,5,594.46,54.041818181818186,14.090909090909092,37.0,0.0,0.45454545454545453,1.0,291,medium
49.59,30,0,406,12,12,5,605.5899999999999,50.46583333333333,13.416666666666666,37.0,0.0,0.4166666666666667,1.0,343,medium
60.11,30,0,406,13,13,5,655.18,50.39846153846153,12.76923076923077,37.0,0.0,0.38461538461538464,1.0,356,medium
29.25,30,0,406,14,14,5,715.29,51.09214285714285,12.785714285714286,37.0,0.0,0.35714285714285715,1.0,392,medium
58.69,30,0,406,15,15,5,744.54,49.635999999999996,12.0,37.0,0.0,0.3333333333333333,1.0,401,high
45.6,30,0,406,16,16,6,803.23,50.201875,13.125,37.0,0.0,0.375,1.0,445,high
48.73,30,0,406,17,17,7,848.8299999999999,49.931176470588234,13.823529411764707,37.0,0.0,0.4117647058823529,1.0,488,medium
67.72,30,0,406,18,18,7,897.56,49.864444444444445,13.555555555555555,37.0,0.0,0.3888888888888889,1.0,489,low
41.64,30,0,406,19,18,7,965.28,50.804210526315785,12.842105263157896,37.0,0.052631578947368474,0.3684210526315789,1.0,552,low
59.73,30,0,406,20,18,7,1006.9200000000001,50.346000000000004,12.2,37.0,0.09999999999999998,0.35,1.0,618,low
68.25,30,0,406,21,18,7,1066.65,50.792857142857144,11.619047619047619,37.0,0.1428571428571429,0.3333333333333333,1.0,627,medium
